product_name,rating,message
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Barang GK sesuai pesanan.syangnya yg dtang bukan random
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Tangan nya gantung mind.


Jadi dengan ini &#34;sengaja aku tidak akan membeli baju di toko online manapun karena selalu ada kekurangan nya&#34;

Mohon maaf, sekian trimakasih atas perhatiannya 🙏🏻🙏🏻🙏🏻 ."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Ok nyampek
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Lah gmn si ukuran xl sama L sama aja 😫 😫
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,𝑩𝒈𝒖𝒔 𝒄𝒖𝒎𝒂𝒂 𝒂𝒈𝒂𝒌 tipis
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Ukuran benar L, lengan tidak sesuai gambar yg polos."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Sedikit kecewa dgn ukuran yg tidak sesuai, sy pesen ukuran L tp ko kecil kayak ukuran M, jaitannya kurang rapih juga..."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Sesuai dengan harga, cuma gambar dan barang yang datang tidak sesuai."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Warna terlalu gelap, jdi kerang bagus gak sesuai sama iklannya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kurang puas nih, motif batiknya kok gak di tengah posisinya, kliatannya miring&#34;"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas produk: Ya cukup baik sih untuk harga segitu
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Brng sdh diterima sesuai psnan&amp;lmyn harga sgn tp msh kekecilan ukuran nya😇😇😇
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Murah si...tapi bahannya kurang recomended jahitan kurang rapi
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"batiknya cuman depan doank,,,,yg belakang polosan,,,,,JD kurang berkesan gitu
kurir ok,,,,baik,,,,dah langganan soalnya👍"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Pengiriman cepat.tapi sayang bahan nya tipis baget
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Ternyata bahannya tipis, wajar sih harganya murah."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Jahitan kurang rapi, banyak yang putus talinya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Bahan ny tipis tpi klo untuk ukuran segitu oke lah
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Bahannya tipis .. ukuran udh ambil paling besar XXL TPI sama kyk XL
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Jahitan konfeksi borongan, bajunya org kurus sehingga lengannya sempit.
Ku sadar namanya murahan"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Corak nya sesuai. Tp bhan nya kasar, agak panas.. Wajar sih sesuai harga..."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas bahan n pewarnaan baju sesuailah tuk harga dibawah 35 rb an. Belum bisa dipakai tempat pesta/kondangan. Tadinya mo kasih tuk karyawan.
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas kemeja bagus tapi terlalu kecil bukan XXL tapi seperti XL
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas produk: Aku kira batiknya seperti yang di pakai mas model ternyata lengan dan belakangnya polos
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"untuk kualitas bahanya lumayan bagus ,tapi sayang warna motifnya kurang cerah  terutamah warna putih nya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Motivenya bagus tapi kain dan jahitannya sesuai dgn harganya ☺️
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Barang sesuai dengan pemesanan,lumayan bagus,kain agak tipis,ya pokoknya barangnya lumayan oke"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Saya beli 2 baju ningrat sama kencana
Yg kencana itu apa memang yg belakang kainya polos gak ada batikannya ya 
Jadi bajunya itu Hem lengan panjang yg ada batiknya cuma bagian depan doang yg sisi belakang dan lengan hitam polos ya sepertinya agak ganjilah modelnya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Bahan tipis tp bagus sesuai harga .. Tp gambar batik tdk sesuai dngan pesanan di gambar
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Lumayan bagus murah.. tp untuk ukuran XXL tp kok nggk muat sayang nya.. ukuran normal nya longgr padahal 🙏
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Sesuai harganya. Tak kirain bakal ada kejutan. 😁
Buat seragam panitia nikahan bagian dapur sih lumayan."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Isi beda dengan yg di pesan
yg datang kaos putih"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bajunya bagus sesuailah untuk harga segitu ,sayangnya kebesaran tp gk apa&#34;,"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bagus bhn adem enak d pke tpi syang ada stu batik yg sobek d krah sm lngannya, tlg d periksa lbih teliti agar dpt bntang 5"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Beli 2 kuran L yg satu pas yang satu lagi akar hitam ukuran sma tpi kecil seperti ukuran M tolong lebih teliti menempelkan ukuran
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Paket sudah sampai , dua potong baju , paketnya tipis , sudah bisa dipastikan kainnya tipis , sesuai dengan harganya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Batiknya sudah saya terima bahannya sih lumayan Sakit Solo Tapi ukurannya XXL terlalu kecil nggak muat di saya jadi saya jual lagi tolong di perbaiki ukurannya ya Kalau bisa yang real
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bahan Biasa aja, tipis, dan menerawang
Desain motif Oke
Kualitas baju biasa aja, keliatan kurang awet"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Makasih barang udah di terima kualitasnya cukup
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kurang bagus kukira kainnya adem ternyata tidak
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Batrenya kalo abis cepet itupun tidak bareng
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Ya lumayan lah cuman jahitan nya kurang rapih
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",2.0,Bgus tpi Tdk sesuai motif wkwk
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"𝑳𝒖𝒎𝒂𝒚𝒂𝒏 𝒃𝒂𝒈𝒖𝒔,𝒄𝒖𝒎𝒂 𝒂𝒈𝒂𝒌 tipis"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Batik sangat tipis gak bagus dari bahannya gak sesuai expectasi
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Agak kecewa Krn warnanya dan batiknya beda dg yg d iklankan
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,barang datang tak sesuai ukuran .minta ld 120 yg dtang elde ny kecil .ukuran xl
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Trimakasih barang sudah di terima sesuai pesanan oke !
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Tidak seperti di iklan ..tapi lumayanlah masih bisa di pakai
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Tipis dan jahitan benangnya TDK rapi banyak benang yg keluar dan hrs dipotongi sendiri?!!memang ada harga ada barang cuma TDK sesuai yg didiskripsikan/dipromosikan terlalu muluk.
Kain tipis benang klewer2 hrs kita guntingin sendiri!!!TDK sesuai apa yg dipromosikan."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Batik ya haya bagian depan belakang polos gk ada batik.kurang bagus
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Produk Alhamdulillah sudah ada dan tidak mengecewakan
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Sedikit kecewa. Karena benang jahitan nya masih pada panjang²
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",1.0,Baru tau Batik d belakangnya polos aja
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"XXL kecil lengan gantung
Kualitas produk: bgs sih"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,kualitas bahan sesuai lah sama harga. Barang + ongkir 66rb.. sayang banget kebesaran di aku. Jadi gak terpakai.. semoga laris 🙏
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Sedikit kecewa tdk sesuai dengan pesanan. Jahitan tidak rapi, masih bisa dipakai tapi kualitas ya sesuai dengan harga. Tapi saya pernah beli yang lebih murah kualitas bagus"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,paket sudah tiba kualitas cukup bagus..oke lah harga segitu.. sablonanya mencong dikit
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Alhamdulilah pakenya nya udah datang,, alhamdulilah sesuay dengan pesanan terimakasih ka.. Mudah &#34; ukuran nya cukup d suami dan anak 🙏🙏"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kualitas produk: Kurang bagus sizenya musti 1 lebih besar Size L hrs order XL dan selanjutnya lubang kancingin  ada tdk tersedia
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Pket udah sampe,Bhan tipis tapi adem,Oky lah,makasih toko dan kurirnya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Lumayan bagus tpi sayang kantong ada yg tdk terjait jdi bolong
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Bahan tipis,jaitan di saku masih bolong,semua jaitan kurang rapi,"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kain nya tipis dan agak panas,,tp its ok sesuai hrg"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Cukup lumayan untuk harga 30 K, ukuran baiknya di upsize ya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,Kirain saya motif batik nya depan belakang yg polons bagian lengan doang ternyata yg motif depan doang belangnya polos tipis banget ke trawang.sesuai harga x yah
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Lumayan, untuk bahannya panas bukan katun yg halus"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Sesuai harga lah,syg batiknya pas dtang coraknya ngak begitu kelihatan."
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,barang nya lumayan sesuai harga meskipun agak tipis
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bahannya terlalu tipis,harga murah meriah sesuai dgn bahannya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bagus sihh cuma, pas model tangannya kaya kebalik gt,,jaga agak gimna gt jadi nya"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Kualitas produk: Gak sesuai sama motif yg di deskripsi, jahitan kurang rapih masih ada benang2 nya yg terurai"
"kemeja Batik pria lengan panjang terbaru MOTIF SULTAN size M L XL XXL/ Kemeja batik pria lengan panjang Slim-fitting Baju Katun Kerah Kerja Nyaman Kantor Seragam - sultan, M",3.0,"Bahan tipis ,dinggin ketika di pakay 
Warna kurng menyala"
